Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,nan,CH4,C2H6,H2O,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC
2023-06-06 11:00:13.600000-07:00,881.062465,6.43,-1.95,6.13,-0.56,20.56,860.81,56.92,,2.0,1.47298,0.178314,-0.024787,34.0619131,-106.884554,1413.47852,-9.40315622,3.23683595,-1.3253876,,,,,,,,,,,,,,,2023-06-06 18:00:13.600000+00:00
2023-06-06 11:00:13.800000-07:00,881.262465,6.47,-1.89,6.18,-0.54,20.58,860.82,57.0,,2.0,1.45967,0.265498,-0.00396071,34.0619135,-106.884551,1413.53101,-9.45647418,4.87845415,-1.45357471,,,,,,,,,,,,,,,2023-06-06 18:00:13.800000+00:00
2023-06-06 11:00:14-07:00,881.462465,6.82,-1.26,6.71,-0.43,20.77,860.91,57.71,,2.0,1.45028,0.233172,-0.0956294,34.0619139,-106.884549,1413.54663,-9.39397968,5.88184395,-1.47117875,,1.94905,5.55785,16365.6,30.4365,11864.0,-0.191825,-1.0,17.0,-1255.0,90.0,,0.0,,2023-06-06 18:00:14+00:00
2023-06-06 11:00:14.200000-07:00,881.662465,8.44,0.77,8.41,-0.07,21.39,861.21,60.03,,2.0,1.52126,0.32752,-0.00370512,34.0619145,-106.884546,1413.5752,-9.48020482,5.98903537,-1.60866038,,,,,,,,,,,,,,,2023-06-06 18:00:14.200000+00:00
2023-06-06 11:00:14.400000-07:00,881.862465,6.16,-2.6,5.58,-0.67,20.36,860.71,56.18,,2.0,1.59477,0.318014,-0.0220852,34.0619152,-106.884543,1413.59851,-9.29898946,5.54715148,-2.58813182,,,,,,,,,,,,,,,2023-06-06 18:00:14.400000+00:00
2023-06-06 11:00:14.600000-07:00,882.062465,7.6,-0.2,7.6,-0.25,21.09,861.07,58.93,,2.0,1.62136,0.294706,-0.0100548,34.0619158,-106.88454,1413.57959,-9.18090853,4.77114833,-3.15742422,,,,,,,,,,,,,,,2023-06-06 18:00:14.600000+00:00
2023-06-06 11:00:14.800000-07:00,882.262465,6.39,-2.03,6.06,-0.57,20.54,860.79,56.83,,2.0,1.60574,0.245207,-0.0885521,34.0619162,-106.884536,1413.49475,-9.23846869,3.74233555,-2.63278357,,,,,,,,,,,,,,,2023-06-06 18:00:14.800000+00:00
2023-06-06 11:00:15-07:00,882.462465,6.34,-2.14,5.97,-0.59,20.5,860.78,56.71,,2.0,1.5545,0.219537,0.0580096,34.0619164,-106.884533,1413.4801,-9.40931207,3.39240764,-2.12697654,,1.94548,5.6076,16342.8,30.438,11864.0,-0.0884465,-1.0,17.0,-1255.0,90.0,,0.0,,2023-06-06 18:00:15+00:00
2023-06-06 11:00:15.200000-07:00,882.662465,6.9,-1.14,6.81,-0.41,20.81,860.93,57.85,,2.0,1.50746,0.222453,0.121599,34.0619166,-106.88453,1413.47632,-9.46538233,4.08033599,-1.77430504,,,,,,,,,,,,,,,2023-06-06 18:00:15.200000+00:00
2023-06-06 11:00:15.400000-07:00,882.862465,6.77,-6.3,2.48,-1.33,19.24,860.16,51.95,,2.0,1.52318,0.189246,0.0309512,34.0619168,-106.884527,1413.47131,-9.35525364,4.95487856,-1.85339579,,,,,,,,,,,,,,,2023-06-06 18:00:15.400000+00:00
2023-06-06 11:00:15.600000-07:00,883.062465,6.64,-1.57,6.45,-0.49,20.68,860.86,57.37,,2.0,1.57352,0.180903,0.0569315,34.061917,-106.884524,1413.45667,-9.2825465,4.71085302,-1.66398239,,,,,,,,,,,,,,,2023-06-06 18:00:15.600000+00:00
2023-06-06 11:00:15.800000-07:00,883.262465,6.02,-3.13,5.14,-0.76,20.2,860.63,55.58,,2.0,1.59174,0.213714,0.0502124,34.0619173,-106.88452,1413.43176,-9.46999912,4.11232815,-1.36532821,,,,,,,,,,,,,,,2023-06-06 18:00:15.800000+00:00
2023-06-06 11:00:16-07:00,883.462465,5.95,-3.78,4.6,-0.88,20.01,860.54,54.84,,2.0,1.62019,0.242278,-0.0250976,34.0619178,-106.884517,1413.37634,-9.57494205,4.10825071,-1.40676362,,1.94518,5.17813,16394.5,30.4395,11814.0,0.0491274,-1.0,14.0,-1235.0,90.0,,0.0,,2023-06-06 18:00:16+00:00
2023-06-06 11:00:16.200000-07:00,883.662465,6.54,-5.9,2.82,-1.26,19.36,860.22,52.41,,2.0,1.63653,0.261155,-0.0180093,34.0619183,-106.884514,1413.30811,-9.5387389,3.86742978,-1.09439305,,,,,,,,,,,,,,,2023-06-06 18:00:16.200000+00:00
2023-06-06 11:00:16.400000-07:00,883.862465,6.13,-2.7,5.51,-0.69,20.34,860.7,56.08,,2.0,1.59966,0.309168,0.0141405,34.0619188,-106.88451,1413.31702,-9.57557094,3.31153906,-0.865334515,,,,,,,,,,,,,,,2023-06-06 18:00:16.400000+00:00
2023-06-06 11:00:16.600000-07:00,884.062465,6.53,-5.88,2.84,-1.25,19.37,860.23,52.44,,2.0,1.58831,0.373464,0.06927,34.0619194,-106.884507,1413.33545,-9.55419997,3.52092259,-0.971439994,,,,,,,,,,,,,,,2023-06-06 18:00:16.600000+00:00
2023-06-06 11:00:16.800000-07:00,884.262465,7.95,0.22,7.95,-0.17,21.22,861.13,59.41,,2.0,1.54509,0.441313,0.0399534,34.0619202,-106.884503,1413.3573,-9.4982107,3.97571815,-2.03967511,,,,,,,,,,,,,,,2023-06-06 18:00:16.800000+00:00
2023-06-06 11:00:17-07:00,884.462465,6.3,-2.24,5.88,-0.61,20.47,860.76,56.59,,2.0,1.57126,0.437556,0.0720394,34.0619211,-106.8845,1413.38721,-9.40953938,3.90879488,-3.31238543,,1.94327,5.59974,16444.5,30.4408,11868.0,0.0651255,-1.0,14.0,-1272.0,90.0,,0.0,,2023-06-06 18:00:17+00:00
2023-06-06 11:00:17.200000-07:00,884.662465,6.32,-5.45,3.2,-1.18,19.5,860.29,52.93,,2.0,1.57412,0.396249,0.0714478,34.0619219,-106.884497,1413.40808,-9.49796854,3.55133153,-3.04184006,,,,,,,,,,,,,,,2023-06-06 18:00:17.200000+00:00
2023-06-06 11:00:17.400000-07:00,884.862465,6.0,-3.21,5.08,-0.78,20.18,860.62,55.49,,2.0,1.54897,0.431641,0.0160131,34.0619227,-106.884493,1413.39502,-9.55828677,4.42857167,-2.6072162,,,,,,,,,,,,,,,2023-06-06 18:00:17.400000+00:00
2023-06-06 11:00:17.600000-07:00,885.062465,7.73,-0.04,7.73,-0.22,21.14,861.09,59.11,,2.0,1.57024,0.509361,0.0248362,34.0619235,-106.88449,1413.3512,-9.49411268,4.22457048,-2.6190349,,,,,,,,,,,,,,,2023-06-06 18:00:17.600000+00:00
2023-06-06 11:00:17.800000-07:00,885.262465,6.04,-3.03,5.22,-0.75,20.23,860.65,55.69,,2.0,1.58026,0.477072,0.050294,34.0619244,-106.884486,1413.29578,-9.33865655,3.18617892,-2.83704988,,,,,,,,,,,,,,,2023-06-06 18:00:17.800000+00:00
2023-06-06 11:00:18-07:00,885.462465,6.26,-2.34,5.81,-0.62,20.44,860.75,56.49,,2.0,1.60551,0.438841,0.176843,34.0619251,-106.884482,1413.28564,-9.28223633,2.11122923,-3.31060768,,1.94789,6.03618,16334.7,30.4431,11814.0,0.0588402,-1.0,17.0,-1223.0,90.0,,0.0,,2023-06-06 18:00:18+00:00
2023-06-06 11:00:18.200000-07:00,885.662465,6.18,-2.53,5.64,-0.66,20.39,860.72,56.26,,2.0,1.58996,0.378286,0.0884339,34.0619257,-106.884479,1413.28101,-9.35499927,2.82140165,-3.45441195,,,,,,,,,,,,,,,2023-06-06 18:00:18.200000+00:00
2023-06-06 11:00:18.400000-07:00,885.862465,6.41,-2.0,6.09,-0.56,20.55,860.8,56.87,,2.0,1.66065,0.310748,0.203849,34.0619261,-106.884475,1413.28528,-9.45149371,4.16534758,-2.46674627,,,,,,,,,,,,,,,2023-06-06 18:00:18.400000+00:00
2023-06-06 11:00:18.600000-07:00,886.062465,6.33,-5.48,3.17,-1.18,19.49,860.28,52.89,,2.0,1.65859,0.278249,0.231913,34.0619265,-106.884471,1413.3302,-9.49173054,3.67281353,-1.87086982,,,,,,,,,,,,,,,2023-06-06 18:00:18.600000+00:00
2023-06-06 11:00:18.800000-07:00,886.262465,6.5,-1.81,6.24,-0.53,20.6,860.83,57.08,,2.0,1.72597,0.347065,0.316104,34.061927,-106.884468,1413.43787,-9.41797969,3.78976886,-2.75948789,,,,,,,,,,,,,,,2023-06-06 18:00:18.800000+00:00
2023-06-06 11:00:19-07:00,886.462465,6.06,-2.95,5.29,-0.73,20.26,860.66,55.78,,2.0,1.69498,0.254864,0.147211,34.0619276,-106.884464,1413.44238,-9.3164914,3.54030136,-4.14761378,,1.94846,5.41798,16386.2,30.4442,11858.0,0.0555006,-1.0,12.0,-1241.0,90.0,,0.0,,2023-06-06 18:00:19+00:00
2023-06-06 11:00:19.200000-07:00,886.662465,12.78,4.84,11.83,0.65,22.63,861.81,64.69,,2.0,1.7144,0.194351,0.141603,34.0619281,-106.884461,1413.48071,-9.32441497,4.07082958,-4.11052863,,,,,,,,,,,,,,,2023-06-06 18:00:19.200000+00:00
2023-06-06 11:00:19.400000-07:00,886.862465,6.32,-2.19,5.93,-0.6,20.49,860.77,56.66,,2.0,1.74211,0.168822,0.0456524,34.0619285,-106.884457,1413.48706,-9.39437306,4.47912622,-3.53093803,,,,,,,,,,,,,,,2023-06-06 18:00:19.400000+00:00
2023-06-06 11:00:19.600000-07:00,887.062465,6.12,-2.72,5.48,-0.69,20.33,860.69,56.04,,2.0,1.70204,0.111145,-0.0223832,34.0619288,-106.884454,1413.52087,-9.32997474,3.75668126,-2.77818965,,,,,,,,,,,,,,,2023-06-06 18:00:19.600000+00:00
2023-06-06 11:00:19.800000-07:00,887.262465,8.18,0.48,8.17,-0.13,21.3,861.17,59.71,,2.0,1.7447,0.0977338,-0.020301,34.061929,-106.88445,1413.49133,-9.24778933,2.97411329,-2.07896533,,,,,,,,,,,,,,,2023-06-06 18:00:19.800000+00:00
2023-06-06 11:00:20-07:00,887.462465,6.38,-2.06,6.04,-0.58,20.53,860.79,56.8,,2.0,1.77173,0.0405286,0.00943021,34.0619293,-106.884447,1413.45483,-9.44099709,2.01765971,-1.78376493,,,,,,,,,,,,,,,2023-06-06 18:00:20+00:00
2023-06-06 11:00:20.200000-07:00,887.662465,6.9,-1.15,6.8,-0.41,20.81,860.93,57.84,,2.0,1.68152,0.0601943,-0.0221928,34.0619295,-106.884443,1413.40479,-9.47193955,1.70166241,-1.85451546,,,,,,,,,,,,,,,2023-06-06 18:00:20.200000+00:00
2023-06-06 11:00:20.400000-07:00,887.862465,5.95,-3.65,4.7,-0.86,20.04,860.56,54.98,,2.0,1.66069,0.0736818,0.0312447,34.0619297,-106.88444,1413.41711,-9.43884067,2.41142854,-1.84956056,,,,,,,,,,,,,,,2023-06-06 18:00:20.400000+00:00
2023-06-06 11:00:20.600000-07:00,888.062465,9.39,1.74,9.22,0.1,21.68,861.35,61.15,,2.0,1.59675,0.0856437,0.0865105,34.0619301,-106.884436,1413.46667,-9.54647914,2.74176004,-2.16896432,,,,,,,,,,,,,,,2023-06-06 18:00:20.600000+00:00
2023-06-06 11:00:20.800000-07:00,888.262465,6.02,-3.11,5.16,-0.76,20.21,860.64,55.61,,2.0,1.5625,0.0949537,0.0341967,34.0619306,-106.884434,1413.54297,-9.39145298,3.57605076,-2.37389516,,,,,,,,,,,,,,,2023-06-06 18:00:20.800000+00:00
2023-06-06 11:00:21-07:00,888.462465,7.08,-0.88,7.03,-0.37,20.89,860.97,58.15,,2.0,1.57431,0.0708118,0.0330902,34.0619311,-106.88443,1413.6134,-9.52904983,3.60297034,-2.76701369,,1.94386,5.1122,16476.1,30.446,11844.0,0.116054,-1.0,18.0,-1251.0,90.0,,0.0,,2023-06-06 18:00:21+00:00
2023-06-06 11:00:21.200000-07:00,888.662465,8.47,0.8,8.44,-0.07,21.4,861.21,60.07,,2.0,1.5509,0.0640732,-0.0321548,34.0619316,-106.884427,1413.66528,-9.43884924,4.1863674,-2.48100819,,,,,,,,,,,,,,,2023-06-06 18:00:21.200000+00:00
2023-06-06 11:00:21.400000-07:00,888.862465,6.24,-2.39,5.76,-0.63,20.43,860.74,56.43,,2.0,1.56138,0.0511789,-0.104429,34.061932,-106.884424,1413.68604,-9.4784136,4.31778387,-1.92217749,,,,,,,,,,,,,,,2023-06-06 18:00:21.400000+00:00
2023-06-06 11:00:21.600000-07:00,889.062465,6.56,-1.71,6.33,-0.51,20.63,860.84,57.2,,2.0,1.59683,0.108985,-0.148106,34.0619325,-106.884421,1413.64343,-9.53541794,3.93072225,-0.971290242,,,,,,,,,,,,,,,2023-06-06 18:00:21.600000+00:00
2023-06-06 11:00:21.800000-07:00,889.262465,7.43,-0.41,7.42,-0.28,21.03,861.03,58.69,,2.0,1.59005,0.130086,-0.23627,34.0619331,-106.884418,1413.5813,-8.63532069,3.42981781,0.193973527,,,,,,,,,,,,,,,2023-06-06 18:00:21.800000+00:00
2023-06-06 11:00:22-07:00,889.462465,7.6,-0.2,7.6,-0.25,21.1,861.07,58.93,,2.0,1.58555,0.218337,-0.152247,34.0619339,-106.884414,1413.59302,-8.14094554,3.24341448,0.452325759,,1.94471,5.66872,16595.7,30.4476,11828.0,0.118769,-1.0,14.0,-1247.0,90.0,,0.0,,2023-06-06 18:00:22+00:00
2023-06-06 11:00:22.200000-07:00,889.662465,5.96,-4.13,4.3,-0.94,19.9,860.48,54.43,,2.0,1.56184,0.295499,0.0131638,34.0619348,-106.884411,1413.6272,-8.13263771,2.83379512,-0.916698414,,,,,,,,,,,,,,,2023-06-06 18:00:22.200000+00:00
2023-06-06 11:00:22.400000-07:00,889.862465,6.79,-1.31,6.67,-0.44,20.76,860.9,57.66,,2.0,1.56275,0.317579,0.0898017,34.061936,-106.884407,1413.71716,-8.13874339,3.4875899,-2.17000966,,,,,,,,,,,,,,,2023-06-06 18:00:22.400000+00:00
2023-06-06 11:00:22.600000-07:00,890.062465,5.95,-3.81,4.57,-0.89,20.0,860.53,54.8,,2.0,1.60444,0.333936,0.0596671,34.0619372,-106.884404,1413.80347,-8.13514497,4.25129191,-3.07382784,,,,,,,,,,,,,,,2023-06-06 18:00:22.600000+00:00
2023-06-06 11:00:22.800000-07:00,890.262465,5.98,-3.37,4.94,-0.81,20.13,860.6,55.31,,2.0,1.63732,0.359314,0.0187706,34.0619385,-106.884401,1413.85339,-5.8294114,4.37355991,-3.26655961,,,,,,,,,,,,,,,2023-06-06 18:00:22.800000+00:00
2023-06-06 11:00:23-07:00,890.462465,6.02,-3.15,5.12,-0.77,20.2,860.63,55.55,,2.0,1.71561,0.287557,-0.0960709,34.0619397,-106.884397,1413.82617,-2.14155511,3.92819652,-3.53334747,,1.9459,6.03103,16517.0,30.4494,11803.0,0.0931752,-1.0,16.0,-1234.0,90.0,,0.0,,2023-06-06 18:00:23+00:00
2023-06-06 11:00:23.200000-07:00,890.662465,8.65,0.98,8.59,-0.04,21.46,861.24,60.28,,2.0,1.72665,0.230763,-0.107518,34.0619406,-106.884393,1413.79272,-1.12354604,2.91260916,-4.34950514,,,,,,,,,,,,,,,2023-06-06 18:00:23.200000+00:00
2023-06-06 11:00:23.400000-07:00,890.862465,9.48,1.83,9.3,0.11,21.71,861.37,61.25,,2.0,1.74141,0.158843,-0.0798984,34.0619413,-106.884389,1413.70947,-1.09562028,2.40600049,-4.60250048,,,,,,,,,,,,,,,2023-06-06 18:00:23.400000+00:00
2023-06-06 11:00:23.600000-07:00,891.062465,11.89,4.07,11.18,0.51,22.39,861.7,63.81,,2.0,1.76993,0.0507049,-0.0677525,34.0619417,-106.884386,1413.64465,-1.16612674,2.49647087,-3.87740204,,,,,,,,,,,,,,,2023-06-06 18:00:23.600000+00:00
2023-06-06 11:00:23.800000-07:00,891.262465,6.49,-1.84,6.22,-0.54,20.6,860.82,57.06,,2.0,1.71394,0.00300898,-0.122716,34.0619421,-106.884382,1413.64465,-1.1921593,2.63701781,-3.21732822,,,,,,,,,,,,,,,2023-06-06 18:00:23.800000+00:00
2023-06-06 11:00:24-07:00,891.462465,5.96,-3.58,4.76,-0.84,20.07,860.57,55.06,,2.0,1.70268,0.00640604,-0.0555177,34.0619423,-106.884378,1413.70435,-1.17239602,2.91818663,-2.42195689,,1.94585,5.87024,16277.4,30.4507,11869.0,0.0510948,-1.0,14.0,-1269.0,90.0,,0.0,,2023-06-06 18:00:24+00:00
2023-06-06 11:00:24.200000-07:00,891.662465,5.95,-3.86,4.53,-0.9,19.98,860.52,54.74,,2.0,1.68183,0.0154922,0.0244759,34.0619427,-106.884375,1413.72339,-1.15860503,2.98078992,-1.94978401,,,,,,,,,,,,,,,2023-06-06 18:00:24.200000+00:00
2023-06-06 11:00:24.400000-07:00,891.862465,9.5,1.85,9.32,0.12,21.72,861.37,61.28,,2.0,1.61529,0.0698818,0.0148901,34.0619433,-106.884372,1413.77881,-1.26385497,2.51282571,-2.27628631,,,,,,,,,,,,,,,2023-06-06 18:00:24.400000+00:00
2023-06-06 11:00:24.600000-07:00,892.062465,6.19,-5.13,3.47,-1.12,19.6,860.34,53.3,,2.0,1.52017,0.0968911,0.0750282,34.061944,-106.884369,1413.84668,-1.19034779,2.2370275,-2.56626078,,,,,,,,,,,,,,,2023-06-06 18:00:24.600000+00:00
2023-06-06 11:00:24.800000-07:00,892.262465,6.23,-2.42,5.74,-0.64,20.42,860.74,56.4,,2.0,1.44758,0.130502,-0.00979317,34.0619448,-106.884367,1413.87012,-1.16760593,2.59688198,-3.31766461,,,,,,,,,,,,,,,2023-06-06 18:00:24.800000+00:00
2023-06-06 11:00:25-07:00,892.462465,6.05,-2.97,5.28,-0.74,20.25,860.66,55.76,,2.0,1.38158,0.12343,-0.0905682,34.0619456,-106.884364,1413.86853,-1.1400524,3.85572227,-2.97359912,,1.94691,5.50511,16172.8,30.4525,11869.0,0.0628121,-1.0,14.0,-1269.0,90.0,,0.0,,2023-06-06 18:00:25+00:00
2023-06-06 11:00:25.200000-07:00,892.662465,9.83,2.17,9.59,0.17,21.82,861.42,61.64,,2.0,1.37486,0.172632,-0.159422,34.0619463,-106.884361,1413.80493,-1.16467004,4.18400036,-2.6702247,,,,,,,,,,,,,,,2023-06-06 18:00:25.200000+00:00
2023-06-06 11:00:25.400000-07:00,892.862465,5.95,-3.96,4.44,-0.91,19.95,860.51,54.63,,2.0,1.36083,0.212674,-0.056984,34.061947,-106.884358,1413.84314,-1.21361623,3.66801908,-2.86532345,,,,,,,,,,,,,,,2023-06-06 18:00:25.400000+00:00
2023-06-06 11:00:25.600000-07:00,893.062465,8.41,0.73,8.38,-0.08,21.38,861.2,59.99,,2.0,1.36898,0.197208,-0.0859552,34.0619477,-106.884356,1413.80774,-1.01363479,3.82676992,-3.87826633,,,,,,,,,,,,,,,2023-06-06 18:00:25.600000+00:00
2023-06-06 11:00:25.800000-07:00,893.262465,8.85,1.2,8.77,0.0,21.52,861.27,60.53,,2.0,1.36768,0.112399,-0.133085,34.0619482,-106.884353,1413.77136,-1.04297042,3.68175526,-4.77522412,,,,,,,,,,,,,,,2023-06-06 18:00:25.800000+00:00
2023-06-06 11:00:26-07:00,893.462465,6.37,-2.08,6.02,-0.58,20.52,860.79,56.78,,2.0,1.39311,0.00600319,-0.100599,34.0619484,-106.884349,1413.79004,-1.2716343,3.99894734,-4.09763047,,1.94657,5.75217,16243.3,30.4545,11819.0,0.0140394,-1.0,17.0,-1241.0,90.0,,0.0,,2023-06-06 18:00:26+00:00
2023-06-06 11:00:26.200000-07:00,893.662465,7.23,-0.68,7.2,-0.33,20.95,860.99,58.38,,2.0,1.47058,0.00570208,-0.0109482,34.0619484,-106.884346,1413.78333,-1.3005998,4.74016157,-2.15654545,,,,,,,,,,,,,,,2023-06-06 18:00:26.200000+00:00
2023-06-06 11:00:26.400000-07:00,893.862465,6.19,-5.13,3.47,-1.12,19.6,860.34,53.3,,2.0,1.52861,-0.00289769,-0.0561699,34.0619484,-106.884343,1413.77686,-1.30468932,4.68996672,-1.42835064,,,,,,,,,,,,,,,2023-06-06 18:00:26.400000+00:00
2023-06-06 11:00:26.600000-07:00,894.062465,6.45,-1.91,6.17,-0.55,20.58,860.81,56.98,,2.0,1.51869,0.0340036,-0.0979305,34.0619485,-106.88434,1413.73938,-1.24819959,3.97354436,-1.94588385,,,,,,,,,,,,,,,2023-06-06 18:00:26.600000+00:00
2023-06-06 11:00:26.800000-07:00,894.262465,6.32,-2.19,5.93,-0.6,20.49,860.77,56.65,,2.0,1.46872,0.0451494,-0.109574,34.0619487,-106.884336,1413.70911,-1.1724779,3.79671011,-3.07758067,,,,,,,,,,,,,,,2023-06-06 18:00:26.800000+00:00
2023-06-06 11:00:27-07:00,894.462465,7.59,-7.44,1.53,-1.53,18.89,859.99,50.65,,2.0,1.4402,0.0842343,-0.0140812,34.061949,-106.884333,1413.74353,-1.36780226,3.01628754,-2.49623531,,1.95022,5.2073,16384.4,30.4561,11859.0,-0.0211829,-1.0,15.0,-1264.0,90.0,,0.0,,2023-06-06 18:00:27+00:00
2023-06-06 11:00:27.200000-07:00,894.662465,7.15,-0.79,7.1,-0.35,20.92,860.98,58.25,,2.0,1.38133,0.152284,0.0561363,34.0619495,-106.88433,1413.76562,-1.42297315,2.58013715,-1.24234387,,,,,,,,,,,,,,,2023-06-06 18:00:27.200000+00:00
2023-06-06 11:00:27.400000-07:00,894.862465,7.05,-0.93,6.99,-0.37,20.87,860.96,58.1,,2.0,1.34677,0.226594,-0.0469922,34.0619501,-106.884327,1413.74182,-1.37010776,3.06386592,-2.10272309,,,,,,,,,,,,,,,2023-06-06 18:00:27.400000+00:00
2023-06-06 11:00:27.600000-07:00,895.062465,6.33,-5.47,3.18,-1.18,19.49,860.29,52.9,,2.0,1.3273,0.244964,-0.0626936,34.0619508,-106.884325,1413.7644,-1.12666916,4.10943863,-3.03044732,,,,,,,,,,,,,,,2023-06-06 18:00:27.600000+00:00
2023-06-06 11:00:27.800000-07:00,895.262465,6.1,-4.85,3.7,-1.07,19.68,860.38,53.62,,2.0,1.34995,0.218755,-0.0237199,34.0619514,-106.884322,1413.76099,-1.05146126,4.49120345,-3.97313101,,,,,,,,,,,,,,,2023-06-06 18:00:27.800000+00:00
2023-06-06 11:00:28-07:00,895.462465,5.98,-3.38,4.94,-0.81,20.13,860.6,55.3,,2.0,1.29361,0.116017,-0.121784,34.0619519,-106.884319,1413.70874,-1.30153046,3.07346378,-5.19695873,,1.94824,5.74889,16520.5,30.4577,11828.0,-0.0176948,-1.0,18.0,-1252.0,90.0,,0.0,,2023-06-06 18:00:28+00:00
2023-06-06 11:00:28.200000-07:00,895.662465,6.07,-2.89,5.34,-0.72,20.28,860.67,55.86,,2.0,1.25632,-0.0146302,-0.228619,34.061952,-106.884316,1413.69556,-1.29169023,2.19150358,-4.29514915,,,,,,,,,,,,,,,2023-06-06 18:00:28.200000+00:00
2023-06-06 11:00:28.400000-07:00,895.862465,6.24,-2.39,5.76,-0.63,20.43,860.74,56.42,,2.0,1.14103,0.00218782,-0.0249413,34.061952,-106.884314,1413.68579,-1.18377564,2.24747011,-2.5754607,,,,,,,,,,,,,,,2023-06-06 18:00:28.400000+00:00
2023-06-06 11:00:28.600000-07:00,896.062465,5.95,-3.84,4.55,-0.89,19.99,860.53,54.77,,2.0,1.10464,0.0252753,-0.00219087,34.0619519,-106.884311,1413.75439,-1.17529595,3.76876568,-2.65944952,,,,,,,,,,,,,,,2023-06-06 18:00:28.600000+00:00
2023-06-06 11:00:28.800000-07:00,896.262465,5.95,-3.95,4.45,-0.91,19.95,860.51,54.64,,2.0,1.11533,0.12115,0.0691016,34.061952,-106.884309,1413.80872,-1.06896024,5.43643634,-3.14882694,,,,,,,,,,,,,,,2023-06-06 18:00:28.800000+00:00
2023-06-06 11:00:29-07:00,896.462465,6.98,-1.03,6.9,-0.39,20.84,860.94,57.98,,2.0,1.1988,0.0583782,-0.104461,34.0619523,-106.884307,1413.87061,-0.95935457,5.92497708,-4.08360095,,1.94452,5.97405,16647.8,30.4596,11848.0,-0.0524407,-1.0,14.0,-1241.0,90.0,,0.0,,2023-06-06 18:00:29+00:00
2023-06-06 11:00:29.200000-07:00,896.662465,6.11,-2.77,5.45,-0.7,20.31,860.69,55.99,,2.0,1.21783,0.0389289,-0.00368935,34.0619524,-106.884304,1413.82715,-1.06798422,5.34407334,-3.57672623,,,,,,,,,,,,,,,2023-06-06 18:00:29.200000+00:00
2023-06-06 11:00:29.400000-07:00,896.862465,6.43,-1.95,6.13,-0.56,20.56,860.81,56.93,,2.0,1.24451,-0.00653899,-0.135445,34.0619523,-106.884301,1413.75427,-1.10260953,4.86903439,-3.33485356,,,,,,,,,,,,,,,2023-06-06 18:00:29.400000+00:00
2023-06-06 11:00:29.600000-07:00,897.062465,6.31,-2.22,5.9,-0.6,20.48,860.77,56.62,,2.0,1.27497,-0.0758797,-0.14655,34.061952,-106.884299,1413.69519,-1.02145241,4.36591265,-3.03218376,,,,,,,,,,,,,,,2023-06-06 18:00:29.600000+00:00
2023-06-06 11:00:29.800000-07:00,897.262465,7.21,-0.7,7.18,-0.33,20.94,860.99,58.36,,2.0,1.3069,-0.119145,-0.0155916,34.0619516,-106.884296,1413.59619,-1.03775911,4.05977631,-2.83169316,,,,,,,,,,,,,,,2023-06-06 18:00:29.800000+00:00
2023-06-06 11:00:30-07:00,897.462465,6.38,-2.06,6.04,-0.57,20.53,860.79,56.81,,2.0,1.38031,-0.156871,-0.0658981,34.061951,-106.884293,1413.56726,-0.934224522,4.36018066,-2.65905423,,1.94162,5.61145,16706.8,30.4615,11848.0,-0.120398,-1.0,15.0,-1248.0,90.0,,0.0,,2023-06-06 18:00:30+00:00
2023-06-06 11:00:30.200000-07:00,897.662465,7.93,0.2,7.93,-0.17,21.22,861.12,59.39,,2.0,1.41572,-0.187168,-0.105664,34.0619504,-106.884289,1413.50061,-1.12925457,3.50708427,-1.70096439,,,,,,,,,,,,,,,2023-06-06 18:00:30.200000+00:00
2023-06-06 11:00:30.400000-07:00,897.862465,6.69,-1.48,6.52,-0.47,20.7,860.88,57.46,,2.0,1.37728,-0.137569,0.0337363,34.06195,-106.884286,1413.4325,-1.18744996,3.12841251,-1.45175858,,,,,,,,,,,,,,,2023-06-06 18:00:30.400000+00:00
2023-06-06 11:00:30.600000-07:00,898.062465,7.99,0.26,7.98,-0.16,21.24,861.13,59.46,,2.0,1.34329,-0.0178792,0.0366675,34.0619498,-106.884283,1413.42578,-1.30830727,3.81685341,-2.586849,,,,,,,,,,,,,,,2023-06-06 18:00:30.600000+00:00
2023-06-06 11:00:30.800000-07:00,898.262465,8.71,1.05,8.65,-0.02,21.48,861.25,60.36,,2.0,1.3794,0.0205211,0.0534981,34.0619498,-106.88428,1413.42651,-1.25334712,5.03912562,-2.89653801,,,,,,,,,,,,,,,2023-06-06 18:00:30.800000+00:00
2023-06-06 11:00:31-07:00,898.462465,6.13,-4.95,3.61,-1.09,19.65,860.36,53.49,,2.0,1.36385,0.0251826,0.100396,34.06195,-106.884278,1413.34485,-1.32784148,4.69356927,-2.38872371,,1.94333,5.48606,16785.5,30.4633,11854.0,-0.0276344,-1.0,16.0,-1260.0,90.0,,0.0,,2023-06-06 18:00:31+00:00
2023-06-06 11:00:31.200000-07:00,898.662465,8.05,0.33,8.04,-0.15,21.26,861.14,59.54,,2.0,1.404,0.0376162,0.156811,34.06195,-106.884275,1413.28088,-1.51809747,4.5663611,-1.88340952,,,,,,,,,,,,,,,2023-06-06 18:00:31.200000+00:00
