Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,nan,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6,x_dist,y_dist,s_dist,z_dist,velocity_s,velocity_z,x_src_dist,y_src_dist,s_src_dist,collecting,group,transect_num
2023-06-06 10:58:33-07:00,780.462465,6.19,-2.53,5.65,-0.66,20.39,860.72,56.27,,2.0,-0.645237,-0.429074,-0.0828396,34.0618617,-106.884674,1414.3383999999999,-25.9437662,3.35066956,-2.45416285,,1.9653,4.45563,15184.3,30.3255,11856.0,-0.148808,-1.0,13.0,-1257.0,90.0,,0.0,,2023-06-06 17:58:33+00:00,1.0214790272527015,0.013757933788139725,6.452862786718261,3.5446941384528152,-5.392085089186892,-0.7428396,123.32045487920115,0.30163995624934165,0.2247332943935515,7.073899137772392,130.69372685266123,4.597292947815484,-5.032899844127741,-0.542923258,0.27424957267911915,0.30695135482493885,0.5537313300199311,-0.8326953909770115,-6.61501897316303,0.22884408322717184,1.9555896527216108,,0.009710347278389264,0.005099019513592785,False,4.190624689588759,,0.2650053104112411,0.7071067811865476,False,-36.13097544691216,-70.5641291587862,79.27637548906503,5.5439400000000205,0.855507894051712,0.12732000000005428,157.51749763904832,-11.067949487380652,157.90586299540243,True,0.0,8.0
2023-06-06 10:58:34-07:00,781.462465,6.94,-1.08,6.86,-0.4,20.83,860.94,57.92,,2.0,-0.792018,-0.450233,-0.0742588,34.0618596,-106.884684,1414.3910199999998,-22.3676109,3.05467464,-2.28024326,,1.9596,3.92431,15156.5,30.3255,11824.0,-0.194993,-1.0,15.0,-1252.0,90.0,,0.0,,2023-06-06 17:58:34+00:00,1.0202108783548738,0.01373297993046042,7.030712164191219,5.482638055969663,-4.401317244069049,-0.47425880000000004,141.24342204239895,0.32480330352333564,0.3199127012953376,6.640836715680417,124.81294994973459,3.746520745253632,-5.3138967546444205,-0.7252212,0.24379436091282178,0.30731430523812187,0.49419424589243227,-0.8693515096477432,-5.883140665224575,0.2397700606982318,1.955601989801386,,0.003998010198613899,0.005099019513592785,False,4.205733728965285,,-0.2814237289652848,0.7071067811865476,False,-36.36479716025516,-71.48653843590326,80.20426204419798,5.596559999999954,0.9278865551329432,0.0526199999999335,157.28367592570532,-11.990358764497707,157.7400501331341,True,0.0,8.0
2023-06-06 10:58:35-07:00,782.462465,6.09,-2.83,5.4,-0.71,20.3,860.68,55.93,,2.0,-0.948872,-0.549127,-0.36658,34.0618566,-106.884694,1414.4005399999999,-22.0483719,4.42323595,-2.91990943,,1.95862,4.31518,15220.3,30.3267,11868.0,-0.191933,-1.0,13.0,-1291.0,90.0,,0.0,,2023-06-06 17:58:35+00:00,1.0217448255206314,0.013763069786862994,6.547170823428677,3.393604688382376,-5.59900821665274,-1.0765799999999999,121.22039632492414,0.30414768082001103,0.23136108917216464,6.728363254394877,123.21734766927452,3.6397986662514095,-5.4903007153032055,-0.9351966999999999,0.2420312962045751,0.3068436449481208,0.5008860024199012,-0.8655132653979434,-5.900308806389683,0.23774592542500578,1.9556141315890072,,0.003005868410992818,0.005099019513592785,False,4.2208699139470305,,0.09431008605296931,0.7071067811865476,False,-36.69882780732916,-72.40894805607469,81.17795095356448,5.60608000000002,0.9736889093665013,0.00952000000006592,156.94964527863132,-12.912768384669143,157.47993758077348,True,0.0,8.0
2023-06-06 10:58:36-07:00,783.462465,7.87,0.12,7.87,-0.19,21.19,861.11,59.3,,2.0,-0.821404,-0.416603,-0.109167,34.0618541,-106.884703,1414.59512,-20.8169026,4.70719566,-3.51416747,,1.96061,4.5579,15332.9,30.3274,11812.0,-0.0204816,-1.0,14.0,-1257.0,90.0,,0.0,,2023-06-06 17:58:36+00:00,1.0191642865881723,0.013712590690773888,7.8131424334898405,6.9822962293400765,-3.5060995496053584,-0.299167,153.3368813528404,0.34791495173952947,0.3908766841818483,7.122237759656295,136.83865531574304,5.087543884268693,-4.562635879845398,-0.50046506,0.30542375209906725,0.32427429391549056,0.4523319197273092,-0.8918496702896779,-6.60115018231647,0.26538869802933823,1.9556260778455048,0.004983922154495168,0.004983922154495168,0.005099019513592785,True,4.236033078659474,0.32186692134052564,0.32186692134052564,0.7071067811865476,True,-36.97718776226487,-73.23911873365333,82.0443838887706,5.800660000000107,0.8664329352061202,0.19458000000008724,156.67128532369563,-13.742939062247778,157.27288392805514,True,0.0,8.0
2023-06-06 10:58:37-07:00,784.462465,6.52,-1.78,6.27,-0.53,20.61,860.83,57.12,,2.0,-0.344463,-0.267855,-0.045357,34.0618503,-106.88471,1414.42788,-18.6611057,4.71095709,-1.7117124,,1.96356,3.7687,15442.9,30.3281,11877.0,-0.10665,-1.0,14.0,-1280.0,90.0,,0.0,,2023-06-06 17:58:37+00:00,1.0208444779386638,0.01374544537588238,6.506800054264277,5.102970238642684,-4.037095699844212,-0.575357,141.65154005561666,0.3247243637772182,0.3006036263513591,7.573384367955964,154.14511562130832,6.747301557165239,-3.043435144835282,-0.26797750000000004,0.37594779257387234,0.3504188452747389,0.6138539820507853,-0.7894195897749143,-7.19467681011547,0.260300280730522,1.9556378283319098,,0.007922171668090172,0.005099019513592785,False,4.251223055793741,-0.4825230557937408,-0.4825230557937408,0.7071067811865476,True,-37.40029221179941,-73.8848050357694,82.81151050851348,5.633420000000115,0.7671266197428821,-0.1672399999999925,156.24818087416108,-14.388625364363854,156.9092940725965,True,0.0,8.0
2023-06-06 10:58:38-07:00,785.462465,7.96,0.22,7.95,-0.17,21.22,861.13,59.42,,2.0,-0.0323361,0.193597,0.142482,34.0618478,-106.884713,1414.1283199999998,-15.1259743,3.14988604,-3.43981675,,1.95874,4.69545,15552.0,30.3287,11826.0,-0.0817394,-1.0,15.0,-1243.0,90.0,,0.0,,2023-06-06 17:58:38+00:00,1.0190840894782993,0.013710918043963436,8.148842044123834,7.925572037452777,-1.894448346940858,-0.027518000000000015,166.556836075634,0.3755719708618799,0.4144954290885016,6.944463176842217,147.6524076101787,5.745413092985336,-3.4238070651785604,-0.3789669,0.3208765597557417,0.3358639579365189,0.9863360852405795,0.16474564319668158,-2.430492681852754,0.31230067586417176,1.955649382809252,,0.0030906171907478797,0.005099019513592785,False,4.266439676606474,0.42901032339352607,0.42901032339352607,0.7071067811865476,True,-37.678649271544714,-74.16152585729232,83.18420840766542,5.333859999999959,0.3726978991519445,-0.2995600000001559,155.96982381441578,-14.665346185886769,156.65777452604067,True,0.0,8.0
2023-06-06 10:58:39-07:00,786.462465,9.92,2.26,9.66,0.19,21.84,861.43,61.74,,2.0,-0.241624,0.142952,0.551777,34.0618471,-106.884717,1414.0382299999999,-14.9520904,2.39644929,-1.42622835,,1.95945,4.28,15630.9,30.3296,11826.0,-0.0708824,-1.0,15.0,-1243.0,90.0,,0.0,,2023-06-06 17:58:39+00:00,1.017296494797085,0.013675984615539889,10.074042441091548,10.058988293363315,-0.5505321233983664,0.7417769999999999,176.86730635499555,0.42358538309348504,0.5180515414870868,8.004324556648346,153.90666617493994,6.866736828918922,-2.802962078197053,0.011646200000000018,0.3744322581124964,0.3598289778202096,0.5091890976751253,0.8606546710550008,4.4826513952997225,0.28366427958666185,1.9556607410385625,,0.0037892589614374472,0.005099019513592785,False,4.281682770919911,-0.0016827709199107588,-0.0016827709199107588,0.7071067811865476,True,-37.75658920644826,-74.53048823472596,83.54851108793687,5.2437700000000405,0.3643026802714502,-0.09008999999991829,155.89188387951222,-15.034308563320415,156.61516495371848,True,0.0,8.0
2023-06-06 10:58:40-07:00,787.462465,5.95,-3.81,4.57,-0.89,20.0,860.53,54.8,,2.0,-0.126492,-0.0328523,0.0199417,34.0618465,-106.884721,1414.12844,-14.975568,3.13944512,-4.56372445,,1.9587,4.24301,15496.0,30.3299,11876.0,-0.0770703,-1.0,13.0,-1250.0,90.0,,0.0,,2023-06-06 17:58:40+00:00,1.0226121925935416,0.013780149500151722,6.035112455673648,3.397401519048954,-4.988010151452287,-0.8700583000000001,124.2593093386707,0.2976829637922273,0.22791698837851898,6.951658034160397,140.69426621391767,5.238323664372379,-3.7178699912829223,-0.5525854000000001,0.3097481463313503,0.3323136115415491,0.2513785447955231,-0.9678888506520184,-6.004707819000295,0.31192903798440663,1.9556719027808713,,0.003028097219128778,0.005099019513592785,False,4.296952167121766,,-0.05394216712176636,0.7071067811865476,False,-37.82339585606027,-74.89945263746125,83.90790951677643,5.3339800000001105,0.35939842883955464,0.09021000000007007,155.82507722990022,-15.403272966055702,156.58453152138364,True,0.0,8.0
2023-06-06 10:58:41-07:00,788.462465,6.76,-1.37,6.62,-0.45,20.74,860.89,57.59,,2.0,-0.446837,-0.256636,0.101888,34.0618439,-106.884724,1414.10403,-12.4593694,0.676435708,-3.53774851,,1.95885,4.6884,15433.9,30.3305,11841.0,-0.0610903,-1.0,14.0,-1267.0,90.0,,0.0,,2023-06-06 17:58:41+00:00,1.0204640367326376,0.013738056270516741,6.728490388433478,5.911884309218421,-3.2128191392698606,-0.348112,151.47808943796008,0.35036080536017833,0.3475245448787609,6.384900342519452,138.47871457074837,4.704728904221925,-4.093492930434036,-0.6138055,0.29739557371167263,0.32604449434939475,0.49804041914005615,-0.8671538161726542,-6.118448558174056,0.25602820735808296,1.9556828677972093,,0.0031671322027906346,0.005099019513592785,False,4.3122476921654,,0.37615230783459985,0.7071067811865476,False,-38.11288887855043,-75.17617677293724,84.28552576133485,5.309570000000122,0.3776162445584248,-0.02440999999998894,155.53558420741007,-15.67999710153169,156.32395934035318,True,0.0,8.0
2023-06-06 10:58:42-07:00,789.462465,6.03,-4.55,3.95,-1.02,19.77,860.42,53.96,,2.0,-0.703265,-0.281798,0.211268,34.0618425,-106.884732,1414.44814,-12.3310423,3.98437821,-3.50343291,,1.96179,3.9392,15445.2,30.3303,11868.0,-0.107457,-1.0,14.0,-1268.0,90.0,,0.0,,2023-06-06 17:58:42+00:00,1.0232843236354394,0.013793293647592256,6.5337856038023165,2.605378877061953,-5.99185741013701,-0.808732,113.50036289723406,0.2862182870943977,0.21598343608705026,7.184391683861667,139.16973241011632,5.12214019633072,-4.00228929982512,-0.48354327999999996,0.32107828199142174,0.3385468031377911,0.3719504364105495,-0.928252591083915,-6.243293160850289,0.2950725023050687,1.955693635848607,,0.006096364151392919,0.005099019513592785,False,4.327569171569696,,-0.38836917156969575,0.7071067811865476,False,-38.26877187977143,-75.9141077827831,85.0144144345063,5.653680000000122,0.7288886731714541,0.3441100000000006,155.37970120618905,-16.417928111377556,156.2446796226833,True,0.0,8.0
2023-06-06 10:58:43-07:00,790.462465,5.96,-4.01,4.41,-0.92,19.94,860.5,54.58,,2.0,-0.622079,-0.159492,-0.121428,34.0618429,-106.884739,1414.37808,-12.3454508,1.6549132,-2.24317405,,1.96069,3.92218,15445.6,30.3315,11821.0,-0.0767801,-1.0,14.0,-1221.0,90.0,,0.0,,2023-06-06 17:58:43+00:00,1.0227858790840705,0.013783570601677474,6.394272011722907,3.2911728237023743,-5.4822345813022135,-1.041428,120.97783337631404,0.29583673712405556,0.23570915830483327,6.511736913449866,134.22838168055645,4.475527249961913,-4.523481035729702,-0.8372406760000001,0.28404805006612127,0.3193440983240437,0.2483527969970783,-0.9686696486541364,-5.458726576149331,0.3001589774226666,1.9557042066960948,,0.0049857933039052504,0.005099019513592785,False,4.342916429419088,,-0.4207364294190876,0.7071067811865476,False,-38.22423404610474,-76.55979158022029,85.57157095214603,5.58362000000011,0.5571565176397257,-0.07006000000001222,155.42423903985576,-17.063611908814742,156.3581175778631,True,0.0,8.0
2023-06-06 10:58:44-07:00,791.462465,7.75,-0.02,7.75,-0.21,21.15,861.09,59.13,,2.0,-0.644977,-0.288529,-0.314289,34.0618428,-106.884748,1414.51748,-12.3590666,3.1949455,-4.65139065,,1.95959,3.87526,15544.5,30.3318,11882.0,-0.0943016,-1.0,12.0,-1249.0,90.0,,0.0,,2023-06-06 17:58:44+00:00,1.0192791328882036,0.013714848614670995,7.6394385437486285,7.27758741624414,-2.3233042552875207,-0.524289,162.29478528887762,0.3828758407283949,0.41096120353624316,7.350737096094358,155.9862697106311,6.643958792779587,-2.8416850968502563,-0.5890572000000001,0.3829431405826923,0.3687409141272643,0.40835032609600297,-0.9128252906100313,-7.225176651781053,0.31381872558483825,1.9557145801007028,,0.0038754198992971833,0.005099019513592785,False,4.358289288363583,,-0.48302928836358294,0.7071067811865476,False,-38.23536923511972,-77.38995977708974,86.32004016939234,5.723020000000133,0.7484692172463099,0.13940000000002328,155.41310385084077,-17.893780105684193,156.43982937545923,True,0.0,8.0
2023-06-06 10:58:45-07:00,792.462465,7.76,-0.01,7.76,-0.21,21.15,861.09,59.15,,2.0,-0.836806,-0.314606,-0.214486,34.0618397,-106.884758,1414.5215099999998,-12.4706329,4.03930056,-1.87710015,,1.95519,4.55346,15660.9,30.3323,11818.0,-0.117191,-1.0,15.0,-1234.0,90.0,,0.0,,2023-06-06 17:58:45+00:00,1.0192791328882036,0.013714848614670995,7.685804174144172,7.260151496902456,-2.5222581242444244,-0.42448600000000003,160.84219917029668,0.3826601801859003,0.4111870847682392,7.2222790036459354,151.4557682942853,6.253816918725749,-3.249390038016365,-0.7255978000000001,0.36737594564025255,0.36083872833047187,0.35191153199885816,-0.9360332652455342,-6.997278497022796,0.31940869292819357,1.9557247558234623,,-0.0005347558234622962,0.005099019513592785,False,4.373687569618713,,0.17977243038128687,0.7071067811865476,False,-38.58053421219191,-78.31236984002776,87.29997073343954,5.727049999999963,0.9799305640471943,0.00402999999982967,155.06793887376858,-18.816190168622207,156.2053605963015,True,0.0,8.0
2023-06-06 10:58:46-07:00,793.462465,6.0,-3.21,5.08,-0.78,20.18,860.62,55.49,,2.0,-0.83891,-0.202034,-0.0337113,34.0618386,-106.884766,1414.4050499999998,-12.327004,3.84466101,-1.05314512,,1.96177,5.16988,15674.3,30.333,11870.0,0.0100099,-1.0,11.0,-1245.0,90.0,,0.0,,2023-06-06 17:58:46+00:00,1.0220915594481856,0.013769896518464908,6.496763914056905,4.07554128212764,-5.059437183389611,-0.8137113,128.8525745773456,0.31111003343990734,0.2675044279558266,7.087829941332819,139.20681634340372,5.036582490419958,-4.229904716194332,-0.74738936,0.31525757843969876,0.3359814491412391,0.23413510052334174,-0.9722040705031658,-5.886955164541572,0.31803311087776814,1.9557347336254034,,0.006035266374596615,0.005099019513592785,False,4.389111092965599,,0.7807689070344006,0.7071067811865476,False,-38.70301139153627,-79.05029516882773,88.01631812937971,5.610590000000002,0.7163473959401756,-0.11645999999996093,154.9454616944242,-19.55411549742218,156.17445224038664,True,0.0,8.0
2023-06-06 10:58:47-07:00,794.462465,6.2,-2.49,5.68,-0.65,20.4,860.73,56.31,,2.0,-0.535521,-0.0420546,0.0126966,34.0618373,-106.884772,1414.68508,-6.21173007,3.43340452,-3.05386732,,1.95644,4.84894,15688.9,30.3335,11840.0,-0.0399596,-1.0,14.0,-1250.0,90.0,,0.0,,2023-06-06 17:58:47+00:00,1.021456097129757,0.013757386084280796,6.450447128290174,5.335171987260656,-3.625494176138769,-0.6373034000000001,145.8020934763405,0.33824467879559533,0.3258542708955566,6.522237550754151,139.051449586671,4.780043491334616,-4.100620098196226,-0.76303828,0.3057729563195818,0.3253965169600474,0.07828921991933903,-0.9969306886862402,-5.0864063984397445,0.32340752636338027,1.9557445132675562,,0.0006954867324437952,0.005099019513592785,False,4.404559676750914,,0.44438032324908594,0.7071067811865476,False,-38.84775968755717,-79.60374419089823,88.57711059834902,5.890620000000126,0.5607924689693107,0.28003000000012435,154.80071339840333,-20.107564519492676,156.1011691806316,True,0.0,8.0
2023-06-06 10:58:48-07:00,795.462465,6.32,-5.46,3.19,-1.18,19.49,860.29,52.92,,2.0,-0.501713,-0.00313593,-0.265173,34.0618378,-106.884777,1414.5060099999998,-4.74688344,3.15868547,-0.894631958,,1.95664,4.40897,15730.3,30.3338,11857.0,-0.0358286,-1.0,13.0,-1230.0,90.0,,0.0,,2023-06-06 17:58:48+00:00,1.0241086543002482,0.01380934571365261,6.778430844834979,2.7240855470927237,-6.206970488920564,-1.445173,113.69547992875047,0.2652201720364085,0.233445347195767,7.026204879801239,134.49239807542443,4.459019660668808,-4.482320367849906,-1.011263,0.3007354042563299,0.317052015190266,0.006250323879231482,-0.9999804665349242,-4.486948514593532,0.3170396292799959,1.955754094510952,,0.0008859054890479889,0.005099019513592785,False,4.4200331378869,,-0.011063137886900165,0.7071067811865476,False,-38.79208683049425,-80.0649450881934,88.96753021546698,5.711549999999988,0.39041961711795636,-0.17907000000013795,154.85638625546625,-20.568765416787848,156.21643471438276,True,0.0,8.0
2023-06-06 10:58:49-07:00,796.462465,6.1,-4.86,3.69,-1.07,19.68,860.38,53.6,,2.0,-0.514167,0.0559898,0.0838913,34.0618391,-106.884784,1414.8521999999998,-13.8119534,3.80050252,-4.3253904,,1.957,4.35155,15704.3,30.3346,11869.0,-0.0232624,-1.0,13.0,-1249.0,90.0,,0.0,,2023-06-06 17:58:49+00:00,1.0235512395197357,0.013798456462282928,6.598001419790026,2.47903435028193,-6.114573691245649,-0.9861087000000001,112.06913184793214,0.2816089168419622,0.1965482933494387,6.509465361012422,123.49283225392779,3.516758798043952,-5.336604502095512,-0.86686852,0.23895167752389773,0.29677997813536916,0.1082542470260053,0.9941232408513708,2.918381551554085,0.293315386253974,1.9557634771166208,,0.0012365228833792763,0.005099019513592785,False,4.4355312918513405,,-0.08398129185134096,0.7071067811865476,False,-38.64734233535277,-80.71063327118678,89.48644250735389,6.057739999999967,0.518912291886906,0.3461899999999787,155.00113075060773,-21.21445359978123,156.44616829920847,True,0.0,8.0
2023-06-06 10:58:50-07:00,797.462465,7.2,-0.72,7.17,-0.34,20.94,860.99,58.34,,2.0,-0.40708,-0.145508,-0.0951358,34.0618388,-106.88479,1414.65872,-13.9419179,3.70465614,-1.94281106,,1.95862,5.23015,15748.6,30.3353,11819.0,0.00376209,-1.0,14.0,-1232.0,90.0,,0.0,,2023-06-06 17:58:50+00:00,1.0198885112794607,0.013726735448494632,7.219069549013273,6.6397916927666,-2.8333957418896403,-0.4351358,156.8906220734579,0.36003072452662827,0.37268419746709597,7.1766093727419245,152.939239496325,6.326455731490479,-3.071844555235729,-0.46218660000000006,0.35812911337537795,0.3537138883724763,0.3365872559825466,-0.9416522814235304,-6.9912652025346995,0.31625466623175674,1.955772660845593,0.002847339154407047,0.002847339154407047,0.005099019513592785,True,4.4510539526875625,,0.7790960473124375,0.7071067811865476,False,-38.6807442238762,-81.26407543652664,90.00027738994154,5.864260000000058,0.5138348825876591,-0.19347999999990861,154.9677288620843,-21.76789576512109,156.48909953959622,True,0.0,8.0
2023-06-06 10:58:51-07:00,798.462465,6.16,-2.61,5.57,-0.67,20.36,860.71,56.17,,2.0,-0.140564,-0.131378,-0.134947,34.0618383,-106.884794,1414.73135,-14.0377038,3.53047038,-3.4151962,,1.95615,4.76967,15738.9,30.3358,11877.0,-0.0051739,-1.0,13.0,-1255.0,90.0,,0.0,,2023-06-06 17:58:51+00:00,1.0215715648770938,0.013759658994059653,6.14102382730413,4.639198774671579,-4.023680948659173,-0.8049470000000001,139.06416883272914,0.3199753234271374,0.2838497461604899,7.90551733302559,162.6188105457507,7.438834525349496,-2.0350848088654927,-0.25516286200000005,0.409587819667796,0.37803761761181853,0.6828317785188592,-0.7305756375932417,-6.8242518557821645,0.2778198885592559,1.9557816454588994,0.00036835454110062393,0.00036835454110062393,0.005099019513592785,True,4.466600933004436,,0.3030690669955636,0.7071067811865476,False,-38.736416432842674,-81.63303973289229,90.35741881046943,5.936890000000176,0.35714142052788134,0.07263000000011743,154.91205665311782,-22.136860061486736,156.48573695350203,True,0.0,8.0
2023-06-06 10:58:52-07:00,799.462465,8.06,0.34,8.05,-0.15,21.26,861.15,59.55,,2.0,-0.223241,-0.175768,0.0608095,34.0618375,-106.884797,1414.8637899999999,-14.0706164,2.17452292,-3.55239656,,1.9589,3.86813,15713.9,30.3366,11828.0,-0.0197472,-1.0,15.0,-1241.0,90.0,,0.0,,2023-06-06 17:58:52+00:00,1.0189692969841082,0.013708661431684381,7.934190080347047,7.715366408981933,-1.850538680014745,-0.08919049999999999,166.51233678175393,0.3833567782523379,0.42344910254482543,7.82650124548137,158.4226958238973,7.051327494592728,-2.3578039242392608,-0.23365023599999998,0.39453545752512337,0.3710621688010702,0.6186141117248202,-0.785694966749127,-6.998763301615805,0.2743453987354973,1.9557904307175706,0.0031095692824294474,0.0031095692824294474,0.005099019513592785,True,4.48217204397648,,-0.6140420439764798,0.7071067811865476,False,-38.825492067763136,-81.90976437507827,90.64561949859893,6.069330000000036,0.28820068812950694,0.13243999999986045,154.82298101819737,-22.41358470367272,156.43696567828786,True,0.0,8.0
2023-06-06 10:58:53-07:00,800.462465,6.3,-5.42,3.22,-1.17,19.51,860.29,52.96,,2.0,-0.359274,-0.0994095,-0.00359569,34.0618362,-106.884802,1414.70254,-14.161823,2.40143092,-0.86714643,,1.95858,3.87813,15622.8,30.3366,11854.0,-0.0457107,-1.0,11.0,-1235.0,90.0,,0.0,,2023-06-06 17:58:53+00:00,1.024038668059949,0.013808159598375799,6.623361317391304,1.6966654899644265,-6.40236217000251,-1.17359569,104.84255747893886,0.2740452576893209,0.177726339459637,6.741757820739975,133.7045408617717,4.455522641804419,-4.424417672961403,-0.781590518,0.2800446113480169,0.3190727469075121,0.2666753658500021,-0.9637864126707575,-5.4740553851282145,0.2970500164649305,1.9557990163826369,,0.0027809836173631197,0.005099019513592785,False,4.497767095343686,,-0.6196370953436863,0.7071067811865476,False,-38.970237683234316,-82.37096718431803,91.12439662333998,5.9080800000001545,0.4787771247410433,-0.16124999999988177,154.67823540272616,-22.874787512912484,156.3605206280091,True,0.0,8.0
2023-06-06 10:58:54-07:00,801.462465,6.06,-4.71,3.82,-1.05,19.72,860.4,53.77,,2.0,-0.438452,-0.151349,-0.00236323,34.0618356,-106.884809,1414.7438,-13.9800134,2.20116722,-3.02097729,,1.95852,4.63107,15560.1,30.3374,11861.0,-0.039161,-1.0,11.0,-1263.0,90.0,,0.0,,2023-06-06 17:58:54+00:00,1.0234352332909773,0.013796170538549729,6.405556027583956,2.41764495455814,-5.9317906989556475,-1.05236323,112.17454233534991,0.28395581050767277,0.20061183148414297,6.891854677762983,140.4031760075794,5.133543875133734,-3.9668041507469995,-0.614163106,0.31025734192394855,0.33234745119698256,0.3262963647616539,-0.9452675189296043,-6.146926056274117,0.29879421695928565,1.9558074022151286,0.002712597784871429,0.002712597784871429,0.005099019513592785,True,4.51338589541162,,0.1176841045883803,0.7071067811865476,False,-39.03704405743346,-83.01665338230715,91.73688215510778,5.94934000000012,0.6124855317678026,0.04125999999996566,154.61142902852703,-23.520473710901605,156.39023840965413,True,0.0,8.0
2023-06-06 10:58:55-07:00,802.462465,9.72,2.07,9.5,0.16,21.79,861.4,61.52,,2.0,-0.485166,-0.425611,-0.318946,34.0618336,-106.884815,1414.82803,-13.7117384,4.47235887,-3.11232786,,1.95814,5.30115,15475.7,30.3373,11817.0,-0.0442103,-1.0,13.0,-1231.0,90.0,,0.0,,2023-06-06 17:58:55+00:00,1.017433518824661,0.013678771676712389,9.322624123718093,9.294311463084615,-0.7260130710286732,-0.158946,175.53348436987181,0.4273557013097635,0.5101663362780793,7.532980338208006,154.07364870687746,6.5932130608402435,-2.801992490368314,-0.5046114,0.3836280183959794,0.3665806125538035,0.6594612763682637,-0.7517385349779141,-6.804177871225872,0.26598657323180686,1.9558155879760768,0.0023244120239231947,0.0023244120239231947,0.005099019513592785,True,4.529028251051411,,0.7721217489485888,0.7071067811865476,False,-39.25973164987739,-83.5701008136496,92.33248766942188,6.033570000000054,0.5956055143141015,0.08422999999993408,154.3887414360831,-24.073921142244053,156.25439885449853,True,0.0,8.0
2023-06-06 10:58:56-07:00,803.462465,6.54,-1.75,6.3,-0.52,20.62,860.84,57.15,,2.0,-0.491802,-0.308,0.0550604,34.0618316,-106.88482,1414.90139,-14.0075688,3.2992124,-3.47617388,,1.95989,4.57069,15438.1,30.3382,11876.0,-0.0727096,-1.0,11.0,-1256.0,90.0,,0.0,,2023-06-06 17:58:56+00:00,1.0208215865879566,0.013744898677278714,6.538715341163962,5.381074064276498,-3.714679020796246,-0.4649396,145.38179011596344,0.33750071395038367,0.3234589871869966,7.191566276977399,151.74642099425273,6.225944619600743,-3.0696210933442734,-0.3699274,0.3642116004201664,0.35676929405932045,0.5307716807746836,-0.8475148511310096,-6.9058484744865964,0.2760387596988422,1.9558235734265113,0.004066426573488657,0.004066426573488657,0.005099019513592785,True,4.544693967699747,,0.02599603230025327,0.7071067811865476,False,-39.48241918092793,-84.03130741058705,92.84461238817838,6.106930000000148,0.5121247187564961,0.07336000000009335,154.16605390503256,-24.535127739181497,156.10619676946638,True,0.0,8.0
2023-06-06 10:58:57-07:00,804.462465,7.33,-0.55,7.3,-0.31,20.99,861.01,58.53,,2.0,-0.423057,-0.236421,-0.0926624,34.0618302,-106.884824,1414.78542,-10.7274153,1.13714673,-2.26510419,,1.95707,3.94973,15471.8,30.3388,11864.0,-0.00942742,-1.0,10.0,-1237.0,90.0,,0.0,,2023-06-06 17:58:57+00:00,1.0197388304465251,0.01372388785538733,7.217429205918423,6.833627849170092,-2.322243475928218,-0.4026624,161.2309107443582,0.3763327174237883,0.3909389623357613,6.899519138955587,149.67657511507088,5.782573795046003,-3.172345097497874,-0.511530788,0.3454022831543228,0.35257599667500317,0.4878320405388485,-0.8729375122101829,-6.595397165025055,0.2809629570444402,1.9558313583274631,0.0012386416725369553,0.0012386416725369553,0.005099019513592785,True,4.560382849358852,,-0.6106528493588521,0.7071067811865476,False,-39.6382994154393,-84.40027020015165,93.2448410927201,5.990960000000086,0.40022870454171766,-0.11597000000006119,154.0101736705212,-24.904090528746103,156.01072821792764,True,0.0,8.0
2023-06-06 10:58:58-07:00,805.462465,8.5,0.83,8.46,-0.06,21.41,861.22,60.11,,2.0,-0.371305,-0.29972,-0.103251,34.0618281,-106.884829,1414.8533,-10.2788717,-0.0979628173,-3.21704047,,1.95843,4.81362,15638.9,30.3393,11864.0,-0.0298264,-1.0,10.0,-1237.0,90.0,,0.0,,2023-06-06 17:58:58+00:00,1.018533189482165,0.013700185572787892,8.241608713197037,8.172609354823487,-1.0642229629626172,-0.16325099999999998,172.58079071398728,0.4155044113937143,0.4559658583882483,7.120847848517885,149.36344774550233,5.811179326731211,-3.066073241587543,-0.65437714,0.35322157423317085,0.3565206283155373,0.6281085470655094,-0.7781257309093786,-6.447654970028183,0.25693853348093937,1.9558389424399625,0.002591057560037413,0.002591057560037413,0.005099019513592785,True,4.576094698596588,0.23752530140341221,0.23752530140341221,0.7071067811865476,True,-39.87212126947116,-84.86147686888872,93.7616995947511,6.058840000000146,0.516858502030999,0.06788000000005923,153.77635181648932,-25.365297197483166,155.85430593957085,True,0.0,8.0
